Date,Open,High,Low,Close,Adj Close,Volume
2019-09-26,136000.000000,136500.000000,132000.000000,133000.000000,124782.242188,453068
2019-09-27,134000.000000,134000.000000,131000.000000,133500.000000,125251.351563,348902
2019-09-30,133500.000000,135500.000000,133000.000000,134000.000000,125720.453125,429631
2019-10-01,134000.000000,134000.000000,131500.000000,132500.000000,124313.132813,388512
2019-10-02,131000.000000,131500.000000,128000.000000,128500.000000,120560.296875,448012
2019-10-04,129500.000000,130000.000000,126500.000000,126500.000000,118683.859375,488988
2019-10-07,128000.000000,129000.000000,127000.000000,128000.000000,120091.179688,258951
2019-10-08,128000.000000,130500.000000,127500.000000,129500.000000,121498.500000,391115
2019-10-10,127000.000000,128000.000000,125500.000000,126500.000000,118683.859375,771396
2019-10-11,127000.000000,127500.000000,126000.000000,126000.000000,118214.757813,369552
2019-10-14,125000.000000,126000.000000,122000.000000,122000.000000,114461.898438,1260866
2019-10-15,122000.000000,123000.000000,120500.000000,122000.000000,114461.898438,661262
2019-10-16,123000.000000,124000.000000,122000.000000,123000.000000,115400.117188,433874
2019-10-17,123000.000000,124500.000000,122000.000000,123000.000000,115400.117188,519468
2019-10-18,123500.000000,124500.000000,122500.000000,123000.000000,115400.117188,418395
2019-10-21,124000.000000,124000.000000,122000.000000,122000.000000,114461.898438,372561
2019-10-22,121500.000000,122500.000000,120000.000000,122000.000000,114461.898438,523445
2019-10-23,121500.000000,122500.000000,120500.000000,121000.000000,113523.703125,511570
2019-10-24,121000.000000,122500.000000,120000.000000,122000.000000,114461.898438,655232
2019-10-25,122000.000000,124000.000000,121500.000000,123500.000000,115869.226563,983777
2019-10-28,124500.000000,125000.000000,121500.000000,121500.000000,113992.796875,564300
2019-10-29,122000.000000,123000.000000,121500.000000,122500.000000,114931.023438,797389
2019-10-30,122500.000000,123000.000000,121500.000000,122500.000000,114931.023438,400285
2019-10-31,122500.000000,123500.000000,121500.000000,122000.000000,114461.898438,441488
2019-11-01,121500.000000,124000.000000,121000.000000,124000.000000,116338.335938,470554
2019-11-04,123500.000000,125000.000000,123000.000000,124000.000000,116338.335938,475831
2019-11-05,124000.000000,125500.000000,124000.000000,125000.000000,117276.539063,471601
2019-11-06,125500.000000,126000.000000,123500.000000,123500.000000,115869.226563,682414
2019-11-07,123500.000000,124500.000000,123000.000000,123500.000000,115869.226563,853783
2019-11-08,124000.000000,124500.000000,123500.000000,124000.000000,116338.335938,335809
2019-11-11,124000.000000,124500.000000,123500.000000,123500.000000,115869.226563,370258
2019-11-12,123500.000000,125500.000000,123500.000000,125500.000000,117745.648438,598855
2019-11-13,125000.000000,126000.000000,124500.000000,124500.000000,116807.437500,528121
2019-11-14,125000.000000,125000.000000,124000.000000,124500.000000,116807.437500,540352
2019-11-15,124500.000000,125500.000000,124000.000000,125500.000000,117745.648438,469109
2019-11-18,125000.000000,126000.000000,124500.000000,126000.000000,118214.757813,596279
2019-11-19,125000.000000,126000.000000,124500.000000,125000.000000,117276.539063,537780
2019-11-20,124500.000000,124500.000000,123500.000000,124500.000000,116807.437500,593391
2019-11-21,124000.000000,124500.000000,123000.000000,124500.000000,116807.437500,724349
2019-11-22,124000.000000,125500.000000,123500.000000,123500.000000,115869.226563,707333
2019-11-25,124000.000000,125500.000000,123500.000000,125000.000000,117276.539063,640837
2019-11-26,124500.000000,125500.000000,122500.000000,122500.000000,114931.023438,1854318
2019-11-27,123000.000000,124000.000000,123000.000000,123500.000000,115869.226563,697261
2019-11-28,123500.000000,125000.000000,123000.000000,124000.000000,116338.335938,742295
2019-11-29,123500.000000,124500.000000,120000.000000,121000.000000,113523.703125,1016506
2019-12-02,121000.000000,121500.000000,118500.000000,121500.000000,113992.796875,862135
2019-12-03,120000.000000,121500.000000,119000.000000,121500.000000,113992.796875,849994
2019-12-04,120000.000000,124000.000000,120000.000000,122000.000000,114461.898438,1498918
2019-12-05,121500.000000,122500.000000,117500.000000,118000.000000,110709.054688,1560647
2019-12-06,118500.000000,119500.000000,118000.000000,118500.000000,111178.171875,1504634
2019-12-09,119500.000000,120500.000000,119000.000000,119500.000000,112116.375000,902113
2019-12-10,119500.000000,120500.000000,119000.000000,120000.000000,112585.484375,784383
2019-12-11,120500.000000,120500.000000,119000.000000,119000.000000,111647.273438,1015977
2019-12-12,119500.000000,120500.000000,119000.000000,120000.000000,112585.484375,5201616
2019-12-13,121500.000000,122500.000000,119500.000000,121000.000000,113523.703125,1058172
2019-12-16,120500.000000,121000.000000,119000.000000,119000.000000,111647.273438,1015046
2019-12-17,119500.000000,123000.000000,119000.000000,122000.000000,114461.898438,1904603
2019-12-18,122000.000000,123500.000000,120500.000000,123000.000000,115400.117188,1135407
2019-12-19,122500.000000,123500.000000,122000.000000,123500.000000,115869.226563,905299
2019-12-20,124000.000000,124000.000000,122500.000000,124000.000000,116338.335938,1001899
2019-12-23,124000.000000,125000.000000,122000.000000,122500.000000,114931.023438,1462906
2019-12-24,123000.000000,123000.000000,121500.000000,122000.000000,114461.898438,600726
2019-12-26,122500.000000,123000.000000,121500.000000,122500.000000,114931.023438,552469
2019-12-27,121000.000000,121000.000000,120000.000000,120500.000000,115892.781250,422565
2019-12-30,120500.000000,121500.000000,120000.000000,120500.000000,115892.781250,467794
2020-01-02,121000.000000,121000.000000,118000.000000,118000.000000,113488.367188,556532
2020-01-03,118500.000000,119000.000000,115000.000000,116000.000000,111564.835938,1145187
2020-01-06,116000.000000,117000.000000,115500.000000,116000.000000,111564.835938,334574
2020-01-07,116500.000000,117000.000000,115500.000000,115500.000000,111083.953125,674196
2020-01-08,115000.000000,115500.000000,111500.000000,112000.000000,107717.765625,1044825
2020-01-09,113000.000000,114500.000000,110000.000000,111500.000000,107236.890625,1375510
2020-01-10,112500.000000,114500.000000,112000.000000,113500.000000,109160.421875,896507
2020-01-13,113500.000000,115500.000000,113000.000000,115000.000000,110603.078125,692917
2020-01-14,115500.000000,117000.000000,115500.000000,116000.000000,111564.835938,739959
2020-01-15,116000.000000,116000.000000,114000.000000,115000.000000,110603.078125,564142
2020-01-16,117000.000000,120000.000000,116500.000000,118500.000000,113969.257813,1638719
2020-01-17,118500.000000,120000.000000,118000.000000,118500.000000,113969.257813,574301
2020-01-20,119500.000000,119500.000000,117500.000000,118000.000000,113488.367188,445922
2020-01-21,118000.000000,118500.000000,116500.000000,117000.000000,112526.601563,545156
2020-01-22,117500.000000,127000.000000,117500.000000,127000.000000,122144.265625,2773421
2020-01-23,130000.000000,131500.000000,128000.000000,130500.000000,125510.445313,2492785
2020-01-28,127000.000000,132500.000000,127000.000000,131000.000000,125991.328125,1841752
2020-01-29,132000.000000,133000.000000,129000.000000,131000.000000,125991.328125,1318578
2020-01-30,130000.000000,130500.000000,126500.000000,127500.000000,122625.140625,1034661
2020-01-31,128500.000000,129500.000000,124500.000000,125000.000000,120220.726563,1035126
2020-02-03,123000.000000,125000.000000,121000.000000,123500.000000,118778.078125,1270442
2020-02-04,123500.000000,126000.000000,122500.000000,124000.000000,119258.960938,1203992
2020-02-05,125000.000000,126000.000000,123500.000000,124000.000000,119258.960938,1032267
2020-02-06,125500.000000,133000.000000,125500.000000,132000.000000,126953.093750,1659774
2020-02-07,130500.000000,131000.000000,127500.000000,131000.000000,125991.328125,999598
2020-02-10,129500.000000,132000.000000,129000.000000,130000.000000,125029.562500,669628
2020-02-11,131000.000000,135000.000000,130500.000000,132500.000000,127433.968750,949247
2020-02-12,132500.000000,137500.000000,132500.000000,136000.000000,130800.148438,1373302
2020-02-13,137000.000000,137500.000000,133000.000000,133000.000000,127914.851563,1035208
2020-02-14,132500.000000,135000.000000,131500.000000,133500.000000,128395.742188,591584
2020-02-17,133500.000000,136000.000000,132500.000000,135500.000000,130319.257813,555451
2020-02-18,134000.000000,134500.000000,131000.000000,132500.000000,127433.968750,744150
2020-02-19,133000.000000,134000.000000,130500.000000,131500.000000,126472.203125,776121
2020-02-20,132500.000000,133000.000000,129000.000000,130000.000000,125029.562500,711858
2020-02-21,128000.000000,129500.000000,127000.000000,128000.000000,123106.023438,686417
2020-02-24,124500.000000,125000.000000,122000.000000,122500.000000,117816.320313,911932
2020-02-25,122500.000000,124500.000000,122000.000000,122500.000000,117816.320313,796176
2020-02-26,121000.000000,124000.000000,120000.000000,122500.000000,117816.320313,1001834
2020-02-27,122500.000000,123500.000000,120000.000000,121000.000000,116373.671875,779402
2020-02-28,118500.000000,119000.000000,114000.000000,115000.000000,110603.078125,1777353
2020-03-02,116000.000000,116000.000000,113000.000000,113500.000000,109160.421875,1183337
2020-03-03,116000.000000,116500.000000,112000.000000,112500.000000,108198.656250,1414986
2020-03-04,112000.000000,114000.000000,112000.000000,113000.000000,108679.539063,1319901
2020-03-05,115500.000000,116000.000000,113000.000000,114000.000000,109641.304688,1135241
2020-03-06,113000.000000,113500.000000,110000.000000,110500.000000,106275.125000,1746834
2020-03-09,110500.000000,110500.000000,110500.000000,110500.000000,106275.125000,0
2020-03-10,102500.000000,105000.000000,101000.000000,102000.000000,98100.109375,2491487
2020-03-11,103000.000000,103000.000000,99700.000000,100000.000000,96176.585938,2005654
2020-03-12,100000.000000,100000.000000,100000.000000,100000.000000,96176.585938,0
2020-03-13,86500.000000,90200.000000,83500.000000,87200.000000,83865.984375,4835445
2020-03-16,88300.000000,89500.000000,82900.000000,82900.000000,79730.390625,2674557
2020-03-17,78100.000000,83400.000000,78100.000000,80100.000000,77037.445313,2492208
2020-03-18,80500.000000,81200.000000,73500.000000,73500.000000,70689.781250,2679420
2020-03-19,75000.000000,75900.000000,65100.000000,65900.000000,63380.367188,3138004
2020-03-20,67500.000000,72400.000000,65000.000000,71100.000000,68381.546875,3349914
2020-03-23,67200.000000,71000.000000,66200.000000,68900.000000,66265.664063,2391540
2020-03-24,71500.000000,75800.000000,69800.000000,74800.000000,71940.085938,2856282
2020-03-25,79800.000000,85600.000000,78800.000000,84500.000000,81269.210938,4604452
2020-03-26,85800.000000,90200.000000,82300.000000,84900.000000,81653.921875,3787074
2020-03-27,89700.000000,90000.000000,84500.000000,86400.000000,83096.570313,2513938
2020-03-30,82800.000000,86400.000000,82100.000000,85400.000000,82134.796875,1743720
2020-03-31,87700.000000,88700.000000,86000.000000,88700.000000,85308.625000,2138183
2020-04-01,88500.000000,90100.000000,85300.000000,85400.000000,82134.796875,2139848
2020-04-02,85300.000000,86800.000000,83000.000000,86600.000000,83288.921875,1487243
2020-04-03,86600.000000,87000.000000,85600.000000,86300.000000,83000.390625,1170052
2020-04-06,86500.000000,88800.000000,85900.000000,88800.000000,85404.804688,1688599
2020-04-07,92100.000000,92500.000000,88600.000000,90400.000000,86943.632813,2601711
2020-04-08,89800.000000,91900.000000,88900.000000,90000.000000,86558.929688,1785939
2020-04-09,92300.000000,97900.000000,91100.000000,97100.000000,93387.460938,3787201
2020-04-10,97400.000000,101500.000000,96200.000000,99700.000000,95888.054688,2806785
2020-04-13,98800.000000,99000.000000,97400.000000,97800.000000,94060.695313,1339638
2020-04-14,98600.000000,101500.000000,97700.000000,100000.000000,96176.585938,1582587
2020-04-16,98900.000000,100500.000000,98300.000000,99100.000000,95311.000000,1341452
2020-04-17,101000.000000,103500.000000,100000.000000,100500.000000,96657.460938,1487879
2020-04-20,100000.000000,100500.000000,97100.000000,97600.000000,93868.351563,2142176
2020-04-21,96100.000000,96500.000000,91300.000000,93500.000000,89925.101563,3634142
2020-04-22,90800.000000,95200.000000,89400.000000,92600.000000,89059.515625,3115871
2020-04-23,93700.000000,95100.000000,92100.000000,92400.000000,88867.164063,3196313
2020-04-24,91300.000000,92300.000000,90100.000000,90100.000000,86655.109375,2135488
2020-04-27,90300.000000,92500.000000,90200.000000,91600.000000,88097.757813,1219677
2020-04-28,92500.000000,94400.000000,92200.000000,93200.000000,89636.578125,1448692
2020-04-29,93500.000000,94000.000000,92400.000000,93600.000000,90021.281250,1193284
2020-05-04,91100.000000,92900.000000,90700.000000,91500.000000,88001.578125,1264378
2020-05-06,93300.000000,94200.000000,92600.000000,93200.000000,89636.578125,1039600
2020-05-07,92800.000000,93000.000000,91800.000000,92600.000000,89059.515625,826239
2020-05-08,93000.000000,95400.000000,93000.000000,94500.000000,90886.867188,1749677
2020-05-11,95800.000000,96500.000000,93500.000000,93700.000000,90117.453125,1889278
2020-05-12,93200.000000,93800.000000,91100.000000,91900.000000,88386.281250,1259874
2020-05-13,90500.000000,93100.000000,90500.000000,93100.000000,89540.398438,966892
2020-05-14,92600.000000,92900.000000,91500.000000,92300.000000,88770.984375,982612
2020-05-15,92000.000000,92700.000000,91200.000000,92300.000000,88770.984375,822472
2020-05-18,92100.000000,92200.000000,91000.000000,91900.000000,88386.281250,741214
2020-05-19,95000.000000,99400.000000,94700.000000,99100.000000,95311.000000,4564370
2020-05-20,98000.000000,98300.000000,96300.000000,97300.000000,93579.812500,1828158
2020-05-21,98600.000000,98700.000000,96600.000000,97200.000000,93483.640625,1471917
2020-05-22,97100.000000,97200.000000,94000.000000,94500.000000,90886.867188,1619476
2020-05-25,94900.000000,96200.000000,94000.000000,96000.000000,92329.523438,1185541
2020-05-26,96000.000000,99500.000000,95500.000000,97800.000000,94060.695313,2006216
2020-05-27,98700.000000,99500.000000,97300.000000,98100.000000,94349.226563,1620664
2020-05-28,99500.000000,99600.000000,96200.000000,97200.000000,93483.640625,1602694
2020-05-29,96300.000000,99200.000000,96300.000000,98000.000000,94253.054688,2010414
2020-06-01,98000.000000,101500.000000,98000.000000,100000.000000,96176.585938,1908428
2020-06-02,99500.000000,103000.000000,98700.000000,102500.000000,98581.000000,2155405
2020-06-03,106000.000000,110000.000000,105500.000000,108500.000000,104351.593750,3118795
2020-06-04,112000.000000,113000.000000,105000.000000,108500.000000,104351.593750,2823041
2020-06-05,108000.000000,112000.000000,106500.000000,111000.000000,106756.015625,2128094
2020-06-08,114000.000000,114500.000000,111500.000000,113000.000000,108679.539063,1640392
2020-06-09,114000.000000,115000.000000,110500.000000,112000.000000,107717.765625,1504910
2020-06-10,111000.000000,112000.000000,109000.000000,111500.000000,107236.890625,1377837
2020-06-11,110000.000000,111000.000000,107000.000000,108500.000000,104351.593750,2376313
2020-06-12,101500.000000,105000.000000,101500.000000,103500.000000,99542.773438,1977558
2020-06-15,102000.000000,102500.000000,97000.000000,97000.000000,93291.281250,2022775
2020-06-16,99100.000000,101500.000000,99100.000000,101500.000000,97619.234375,1389765
2020-06-17,100500.000000,101000.000000,98800.000000,100500.000000,96657.460938,1326645
2020-06-18,99100.000000,102000.000000,98400.000000,100000.000000,96176.585938,1155455
2020-06-19,101000.000000,101500.000000,99100.000000,100000.000000,96176.585938,903928
2020-06-22,99100.000000,100000.000000,98500.000000,98500.000000,94733.937500,921187
2020-06-23,99200.000000,101000.000000,98000.000000,98700.000000,94926.289063,1095698
2020-06-24,100000.000000,103500.000000,99800.000000,103000.000000,99061.882813,1813817
2020-06-25,100500.000000,101000.000000,99400.000000,99400.000000,95599.523438,1084453
2020-06-26,100500.000000,101000.000000,99500.000000,100000.000000,96176.585938,670161
2020-06-29,97700.000000,98700.000000,97600.000000,97700.000000,93964.515625,943424
2020-06-30,99100.000000,99300.000000,97700.000000,97700.000000,93964.515625,988987
2020-07-01,98500.000000,99500.000000,98000.000000,98200.000000,94445.406250,640540
2020-07-02,98000.000000,99700.000000,98000.000000,99000.000000,95214.820313,730963
2020-07-03,99900.000000,100500.000000,98600.000000,99200.000000,95407.179688,569575
2020-07-06,99700.000000,102500.000000,98800.000000,101500.000000,97619.234375,1189877
2020-07-07,103000.000000,103500.000000,99200.000000,99200.000000,95407.179688,1379122
2020-07-08,99200.000000,101000.000000,99100.000000,99600.000000,95791.882813,859735
2020-07-09,100000.000000,101000.000000,99600.000000,99600.000000,95791.882813,922604
2020-07-10,99400.000000,99500.000000,98000.000000,98300.000000,94541.585938,1099298
2020-07-13,99200.000000,101500.000000,98500.000000,101500.000000,97619.234375,1376002
2020-07-14,101500.000000,102000.000000,99900.000000,101500.000000,97619.234375,1050563
2020-07-15,104500.000000,110000.000000,104000.000000,109000.000000,104832.476563,4494730
2020-07-16,110500.000000,113000.000000,109000.000000,110000.000000,105794.242188,3254530
2020-07-17,109500.000000,119000.000000,109500.000000,117500.000000,113007.484375,4265529
2020-07-20,119500.000000,125000.000000,118000.000000,121500.000000,116854.546875,4461527
2020-07-21,122000.000000,124500.000000,118000.000000,121500.000000,116854.546875,3138553
2020-07-22,122000.000000,124000.000000,118500.000000,118500.000000,113969.257813,2395083
2020-07-23,118500.000000,125500.000000,116000.000000,124500.000000,119739.843750,4505464
2020-07-24,123500.000000,129000.000000,121500.000000,122500.000000,117816.320313,3908721
2020-07-27,122500.000000,126500.000000,122000.000000,123500.000000,118778.078125,2046059
2020-07-28,124500.000000,126000.000000,122000.000000,123000.000000,118297.195313,1765179
2020-07-29,122500.000000,125500.000000,120000.000000,125000.000000,120220.726563,1897616
2020-07-30,127000.000000,130500.000000,126000.000000,127500.000000,122625.140625,2728427
2020-07-31,128000.000000,129500.000000,125000.000000,126500.000000,121663.382813,1712713
2020-08-03,126500.000000,128500.000000,123500.000000,127000.000000,122144.265625,1868315
2020-08-04,129500.000000,134000.000000,129000.000000,132500.000000,127433.968750,2492506
2020-08-05,133000.000000,135500.000000,132000.000000,134000.000000,128876.625000,1859551
2020-08-06,136500.000000,146000.000000,136000.000000,144500.000000,138975.171875,4040334
2020-08-07,145500.000000,149500.000000,144500.000000,147000.000000,141379.562500,3208082
2020-08-10,151500.000000,172500.000000,151000.000000,170000.000000,163500.187500,8460795
2020-08-11,171500.000000,180500.000000,164500.000000,179000.000000,172156.078125,6776406
2020-08-12,174000.000000,178500.000000,170500.000000,172000.000000,165423.718750,4877139
2020-08-13,175000.000000,177500.000000,167000.000000,170000.000000,163500.187500,3997431
2020-08-14,171000.000000,172000.000000,161000.000000,167000.000000,160614.890625,4469158
2020-08-18,163500.000000,168000.000000,155500.000000,158000.000000,151959.015625,4328953
2020-08-19,158000.000000,165500.000000,158000.000000,164500.000000,158210.484375,3298626
2020-08-20,163000.000000,165500.000000,154000.000000,155000.000000,149073.703125,3630223
2020-08-21,158000.000000,161500.000000,154000.000000,156000.000000,150035.468750,3348383
2020-08-24,157500.000000,163000.000000,152500.000000,161500.000000,155325.187500,2904566
2020-08-25,167500.000000,171000.000000,165000.000000,166000.000000,159653.125000,3304089
2020-08-26,166500.000000,170000.000000,163000.000000,167500.000000,161095.781250,2638394
2020-08-27,169000.000000,169500.000000,163500.000000,163500.000000,157248.703125,2427108
2020-08-28,165500.000000,176500.000000,164500.000000,172000.000000,165423.718750,5571784
2020-08-31,177500.000000,182000.000000,174500.000000,176500.000000,169751.671875,5275614
2020-09-01,178500.000000,181000.000000,175500.000000,180000.000000,173117.859375,2704194
2020-09-02,178000.000000,178500.000000,173500.000000,176000.000000,169270.796875,2825239
2020-09-03,177500.000000,177500.000000,174000.000000,176500.000000,169751.671875,1841550
2020-09-04,167500.000000,174000.000000,167500.000000,172500.000000,165904.609375,2886867
2020-09-07,172500.000000,173000.000000,169000.000000,170000.000000,163500.187500,1516649
2020-09-08,171000.000000,172500.000000,168000.000000,168000.000000,161576.671875,1933504
2020-09-09,166500.000000,172000.000000,165500.000000,167500.000000,161095.781250,1685225
2020-09-10,170500.000000,171500.000000,168000.000000,169000.000000,162538.421875,1326177
2020-09-11,167500.000000,171500.000000,167500.000000,171500.000000,164942.843750,1538378
2020-09-14,174500.000000,180000.000000,174000.000000,180000.000000,173117.859375,3145262
2020-09-15,184000.000000,185000.000000,178500.000000,179000.000000,172156.078125,2644009
2020-09-16,179500.000000,186000.000000,177000.000000,183500.000000,176484.046875,3401835
2020-09-17,185500.000000,191500.000000,183000.000000,184000.000000,176964.921875,4383978
2020-09-18,184000.000000,186000.000000,179000.000000,181000.000000,174079.625000,2584103
2020-09-21,181000.000000,188500.000000,180500.000000,185000.000000,177926.671875,3133848
2020-09-22,185000.000000,186000.000000,178000.000000,179500.000000,172636.968750,3042046
2020-09-23,183000.000000,183000.000000,170000.000000,179500.000000,172636.968750,3481682
2020-09-24,173500.000000,176000.000000,171000.000000,171500.000000,164942.843750,2841908
2020-09-25,172500.000000,174000.000000,166000.000000,170000.000000,163500.187500,2076987
2020-09-28,173000.000000,176000.000000,172000.000000,175500.000000,168789.906250,1374871
2020-09-29,178500.000000,180000.000000,177500.000000,178500.000000,171675.203125,1475249
2020-10-05,183000.000000,187500.000000,181500.000000,187000.000000,179850.203125,2732820
2020-10-06,188000.000000,188500.000000,181500.000000,182500.000000,175522.265625,2143171
2020-10-07,180000.000000,183500.000000,178500.000000,183000.000000,176003.156250,1512423
2020-10-08,185500.000000,186000.000000,180000.000000,180500.000000,173598.734375,1750474
2020-10-12,178000.000000,181500.000000,176000.000000,180000.000000,173117.859375,1655359
2020-10-13,181000.000000,181500.000000,176000.000000,179000.000000,172156.078125,1728432
2020-10-14,181000.000000,183500.000000,177000.000000,178000.000000,171194.312500,1930046
2020-10-15,177000.000000,178500.000000,175000.000000,176000.000000,169270.796875,1587551
2020-10-16,176500.000000,177500.000000,169000.000000,172000.000000,165423.718750,3197258
2020-10-19,169500.000000,172000.000000,167500.000000,168000.000000,161576.671875,2230634
2020-10-20,157000.000000,168500.000000,156500.000000,167500.000000,161095.781250,5697398
2020-10-21,167000.000000,167500.000000,163500.000000,165500.000000,159172.250000,1760669
2020-10-22,163000.000000,163500.000000,161000.000000,162500.000000,156286.937500,1700524
2020-10-23,163500.000000,168000.000000,163000.000000,167000.000000,160614.890625,1883932
2020-10-26,167000.000000,174000.000000,164000.000000,171500.000000,164942.843750,3018359
2020-10-27,173000.000000,178000.000000,171000.000000,172500.000000,165904.609375,3317704
2020-10-28,172000.000000,174000.000000,169500.000000,173500.000000,166866.375000,1419988
2020-10-29,169000.000000,171000.000000,168000.000000,170000.000000,163500.187500,1484537
2020-10-30,169000.000000,169500.000000,164500.000000,164500.000000,158210.484375,1452259
2020-11-02,166000.000000,170500.000000,166000.000000,170500.000000,163981.062500,1052301
2020-11-03,171000.000000,172000.000000,169000.000000,170500.000000,163981.062500,1006364
2020-11-04,173000.000000,175000.000000,170500.000000,171500.000000,164942.843750,1699252
2020-11-05,173500.000000,175000.000000,172500.000000,175000.000000,168309.031250,1299430
2020-11-06,176500.000000,177000.000000,169500.000000,170500.000000,163981.062500,2233192
2020-11-09,172500.000000,174500.000000,172000.000000,172500.000000,165904.609375,1521010
2020-11-10,174500.000000,174500.000000,172000.000000,173500.000000,166866.375000,1796342
2020-11-11,174500.000000,179000.000000,173000.000000,175500.000000,168789.906250,4140745
2020-11-12,175500.000000,177000.000000,173000.000000,174000.000000,167347.250000,1965154
2020-11-13,174000.000000,178500.000000,173500.000000,177500.000000,170713.421875,2405777
2020-11-16,182500.000000,183500.000000,177500.000000,179000.000000,172156.078125,2752922
2020-11-17,179500.000000,185000.000000,178000.000000,182500.000000,175522.265625,3429139
2020-11-18,183500.000000,185500.000000,179000.000000,179500.000000,172636.968750,2228657
2020-11-19,179000.000000,181500.000000,177500.000000,180000.000000,173117.859375,1379907
2020-11-20,179000.000000,179500.000000,177000.000000,177000.000000,170232.546875,1309560
2020-11-23,175000.000000,179500.000000,175000.000000,179000.000000,172156.078125,1494870
2020-11-24,181000.000000,183000.000000,179500.000000,181000.000000,174079.625000,1522580
2020-11-25,183500.000000,184000.000000,178000.000000,179500.000000,172636.968750,2082764
2020-11-26,179500.000000,181000.000000,178000.000000,179000.000000,172156.078125,1260429
2020-11-27,179000.000000,181000.000000,178000.000000,181000.000000,174079.625000,1033868
2020-11-30,181500.000000,188500.000000,181500.000000,181500.000000,174560.500000,3981271
2020-12-01,183000.000000,184500.000000,179500.000000,183500.000000,176484.046875,1792800
2020-12-02,183500.000000,184500.000000,181500.000000,182500.000000,175522.265625,1745795
2020-12-03,183500.000000,196500.000000,182000.000000,196500.000000,188986.984375,6053809
2020-12-04,198000.000000,199000.000000,195000.000000,196500.000000,188986.984375,3224702
2020-12-07,195500.000000,198500.000000,190500.000000,193500.000000,186101.687500,2519339
2020-12-08,191000.000000,192000.000000,186000.000000,186500.000000,179369.328125,3181249
2020-12-09,188000.000000,192000.000000,187000.000000,191500.000000,184178.171875,1805987
2020-12-10,189000.000000,194000.000000,188000.000000,191500.000000,184178.171875,2187019
2020-12-11,193000.000000,194500.000000,190000.000000,190000.000000,182735.515625,1644559
2020-12-14,190500.000000,191000.000000,187000.000000,189000.000000,181773.734375,1259459
2020-12-15,189000.000000,190500.000000,186000.000000,188500.000000,181292.875000,1355388
2020-12-16,190000.000000,193500.000000,189500.000000,190000.000000,182735.515625,1268117
2020-12-17,190000.000000,190500.000000,188000.000000,190500.000000,183216.390625,974859
2020-12-18,191000.000000,191000.000000,189000.000000,189000.000000,181773.734375,930831
2020-12-21,188500.000000,189000.000000,185000.000000,187000.000000,179850.203125,1120752
2020-12-22,186000.000000,186500.000000,183000.000000,184000.000000,176964.921875,1381697
2020-12-23,183000.000000,188500.000000,183000.000000,185000.000000,177926.671875,1301433
2020-12-24,185000.000000,189000.000000,185000.000000,187000.000000,179850.203125,1061140
2020-12-28,189000.000000,193000.000000,187500.000000,189500.000000,182254.625000,2410348
2020-12-29,191000.000000,191500.000000,188000.000000,190500.000000,186163.562500,1488327
2020-12-30,190500.000000,193500.000000,189000.000000,192000.000000,187629.421875,1361340
2021-01-04,194000.000000,211000.000000,193500.000000,207500.000000,202776.593750,5651695
2021-01-05,207000.000000,213000.000000,205000.000000,209500.000000,204731.062500,3022595
2021-01-06,209500.000000,211500.000000,202500.000000,203000.000000,198379.031250,2848547
2021-01-07,206000.000000,210500.000000,204500.000000,206000.000000,201310.734375,2478337
2021-01-08,240500.000000,257000.000000,225000.000000,246000.000000,240400.187500,19933702
2021-01-11,256500.000000,289000.000000,256000.000000,267500.000000,261410.781250,14433887
2021-01-12,263500.000000,274500.000000,250500.000000,261000.000000,255058.750000,8040182
2021-01-13,259500.000000,265000.000000,250000.000000,259000.000000,253104.281250,5805649
2021-01-14,251000.000000,255500.000000,248500.000000,250500.000000,244797.765625,3389733
2021-01-15,252000.000000,255000.000000,239000.000000,240000.000000,234536.781250,3915078
2021-01-18,237500.000000,246500.000000,234000.000000,241000.000000,235514.015625,3387635
2021-01-19,244000.000000,261500.000000,244000.000000,261500.000000,255547.359375,4976690
2021-01-20,271000.000000,277000.000000,254000.000000,259000.000000,253104.281250,5305494
2021-01-21,264000.000000,266500.000000,259500.000000,264500.000000,258479.078125,2593509
2021-01-22,261000.000000,263000.000000,257000.000000,257000.000000,251149.812500,2093127
2021-01-25,253000.000000,262000.000000,251500.000000,260000.000000,254081.515625,1895263
2021-01-26,260500.000000,260500.000000,250500.000000,251500.000000,245775.000000,1846817
2021-01-27,252000.000000,254500.000000,245000.000000,245500.000000,239911.593750,2190994
2021-01-28,238000.000000,243500.000000,236500.000000,238500.000000,233070.921875,2033262
2021-01-29,242000.000000,242500.000000,227000.000000,229000.000000,223787.171875,2663404
2021-02-01,229000.000000,238500.000000,224500.000000,238500.000000,233070.921875,1798912
2021-02-02,241500.000000,243500.000000,236000.000000,240500.000000,235025.406250,1519973
2021-02-03,245000.000000,252500.000000,242500.000000,245500.000000,239911.593750,2983093
2021-02-04,251500.000000,253000.000000,244000.000000,248500.000000,242843.296875,1907305
2021-02-05,249500.000000,250500.000000,243000.000000,249500.000000,243820.531250,1539977
2021-02-08,238000.000000,240500.000000,228500.000000,234000.000000,228673.359375,3212977
2021-02-09,232500.000000,240500.000000,232500.000000,236500.000000,231116.453125,1391614
2021-02-10,239000.000000,246000.000000,235000.000000,245000.000000,239422.968750,1233628
2021-02-15,247000.000000,249000.000000,243500.000000,247500.000000,241866.046875,916331
2021-02-16,249000.000000,251000.000000,245000.000000,247500.000000,241866.046875,1179084
