Date,Open,High,Low,Close,Adj Close,Volume
2018-10-04,140000.000000,140400.000000,137000.000000,139000.000000,137962.906250,353485
2018-10-05,136400.000000,143200.000000,136400.000000,140800.000000,139749.484375,427980
2018-10-08,140800.000000,140800.000000,140800.000000,140800.000000,139749.484375,0
2018-10-10,140800.000000,140800.000000,140800.000000,140800.000000,139749.484375,0
2018-10-11,140800.000000,140800.000000,140800.000000,140800.000000,139749.484375,0
2018-10-12,138000.000000,142000.000000,132500.000000,142000.000000,140940.546875,654013
2018-10-15,138500.000000,139000.000000,135000.000000,136000.000000,134985.296875,642772
2018-10-16,137500.000000,138500.000000,130000.000000,133500.000000,132503.968750,575704
2018-10-17,132500.000000,134500.000000,129500.000000,130000.000000,129030.070313,5304519
2018-10-18,128000.000000,128000.000000,123500.000000,125000.000000,124067.375000,880738
2018-10-19,124500.000000,127500.000000,124000.000000,127500.000000,126548.726563,1114452
2018-10-22,127500.000000,130000.000000,125500.000000,129000.000000,128037.531250,324730
2018-10-23,129000.000000,130000.000000,123500.000000,125500.000000,124563.648438,822259
2018-10-24,127500.000000,129000.000000,124500.000000,127000.000000,126052.460938,679196
2018-10-25,120500.000000,121000.000000,114000.000000,119000.000000,118112.148438,1529110
2018-10-26,119000.000000,119000.000000,110000.000000,113000.000000,112156.906250,1544405
2018-10-29,112500.000000,113500.000000,109000.000000,109500.000000,108683.023438,649910
2018-10-30,108000.000000,112000.000000,104000.000000,110500.000000,109675.562500,939865
2018-10-31,110500.000000,115000.000000,108500.000000,114500.000000,113645.718750,1016429
2018-11-01,113500.000000,116500.000000,110500.000000,111500.000000,110668.093750,805655
2018-11-02,111500.000000,118500.000000,111500.000000,116500.000000,115630.796875,1320415
2018-11-05,115000.000000,115500.000000,111500.000000,113500.000000,112653.171875,442640
2018-11-06,114000.000000,117500.000000,113500.000000,117000.000000,116127.062500,453810
2018-11-07,117500.000000,119000.000000,113500.000000,115500.000000,114638.257813,385827
2018-11-08,118000.000000,120000.000000,115500.000000,116500.000000,115630.796875,404191
2018-11-09,115000.000000,118000.000000,115000.000000,115000.000000,114141.984375,295733
2018-11-12,114500.000000,116500.000000,114500.000000,115000.000000,114141.984375,260849
2018-11-13,115500.000000,117500.000000,114000.000000,116000.000000,115134.523438,435937
2018-11-14,115500.000000,116500.000000,114000.000000,115500.000000,114638.257813,335405
2018-11-15,116000.000000,116500.000000,111500.000000,112500.000000,111660.632813,576671
2018-11-16,113500.000000,114500.000000,111500.000000,112500.000000,111660.632813,872059
2018-11-19,113000.000000,114000.000000,110500.000000,111500.000000,110668.093750,697289
2018-11-20,110000.000000,112000.000000,107000.000000,108000.000000,107194.210938,693868
2018-11-21,105500.000000,107000.000000,104500.000000,106500.000000,105705.406250,525328
2018-11-22,107000.000000,111500.000000,107000.000000,109500.000000,108683.023438,504744
2018-11-23,110000.000000,115500.000000,109500.000000,114000.000000,113149.445313,691736
2018-11-26,115000.000000,124500.000000,114500.000000,124000.000000,123074.835938,805023
2018-11-27,124000.000000,129500.000000,122500.000000,125000.000000,124067.375000,637199
2018-11-28,128500.000000,130500.000000,126500.000000,129000.000000,128037.531250,645902
2018-11-29,133000.000000,134000.000000,129000.000000,130500.000000,129526.343750,559552
2018-11-30,131000.000000,131000.000000,126000.000000,126500.000000,125556.187500,801837
2018-12-03,130500.000000,130500.000000,125000.000000,126000.000000,125059.906250,486166
2018-12-04,127500.000000,127500.000000,122500.000000,123500.000000,122578.562500,512742
2018-12-05,124500.000000,127000.000000,123000.000000,125000.000000,124067.375000,308805
2018-12-06,123000.000000,124000.000000,119500.000000,120000.000000,119104.679688,445309
2018-12-07,121500.000000,123500.000000,119500.000000,121000.000000,120097.210938,565663
2018-12-10,119000.000000,121500.000000,117500.000000,119000.000000,118112.148438,376421
2018-12-11,120000.000000,123500.000000,117500.000000,123000.000000,122082.296875,506349
2018-12-12,124000.000000,126000.000000,122500.000000,124500.000000,123571.109375,490812
2018-12-13,125500.000000,125500.000000,123000.000000,124000.000000,123074.835938,972556
2018-12-14,123500.000000,124000.000000,121500.000000,123500.000000,122578.562500,259268
2018-12-17,124000.000000,124000.000000,120500.000000,122000.000000,121089.757813,294847
2018-12-18,120500.000000,124000.000000,120000.000000,122000.000000,121089.757813,342972
2018-12-19,123000.000000,128500.000000,122500.000000,127500.000000,126548.726563,385472
2018-12-20,125500.000000,128000.000000,123500.000000,127000.000000,126052.460938,364624
2018-12-21,127000.000000,127000.000000,121000.000000,121500.000000,120593.484375,507653
2018-12-24,122000.000000,124500.000000,121000.000000,123000.000000,122082.296875,278884
2018-12-26,121000.000000,122000.000000,117500.000000,119000.000000,118112.148438,275517
2018-12-27,120500.000000,123000.000000,118500.000000,122500.000000,121907.703125,371637
2018-12-28,122500.000000,123000.000000,120500.000000,122000.000000,121410.117188,322665
2019-01-02,121000.000000,122000.000000,117000.000000,118000.000000,117429.453125,356120
2019-01-03,120000.000000,125000.000000,119000.000000,122000.000000,121410.117188,525020
2019-01-04,123500.000000,126000.000000,122500.000000,125500.000000,124893.195313,520785
2019-01-07,128000.000000,132500.000000,127000.000000,131500.000000,130864.187500,502619
2019-01-08,132000.000000,134000.000000,129000.000000,130000.000000,129371.429688,376127
2019-01-09,131000.000000,134500.000000,129500.000000,133000.000000,132356.937500,381372
2019-01-10,132000.000000,134500.000000,130000.000000,131000.000000,130366.601563,293112
2019-01-11,133000.000000,134500.000000,130500.000000,131000.000000,130366.601563,322925
2019-01-14,130000.000000,130500.000000,125000.000000,127000.000000,126385.945313,525411
2019-01-15,127500.000000,132500.000000,127500.000000,132500.000000,131859.343750,335999
2019-01-16,132500.000000,135000.000000,131000.000000,132500.000000,131859.343750,272719
2019-01-17,131500.000000,138000.000000,131500.000000,136000.000000,135342.421875,407099
2019-01-18,137000.000000,138500.000000,136500.000000,137500.000000,136835.171875,328761
2019-01-21,138000.000000,138000.000000,131000.000000,131000.000000,130366.601563,457161
2019-01-22,128500.000000,130500.000000,126500.000000,130000.000000,129371.429688,502285
2019-01-23,130000.000000,134500.000000,130000.000000,132500.000000,131859.343750,259375
2019-01-24,131000.000000,132500.000000,127500.000000,129500.000000,128873.843750,562335
2019-01-25,127500.000000,131000.000000,127000.000000,130000.000000,129371.429688,281650
2019-01-28,129500.000000,132500.000000,129500.000000,132000.000000,131361.765625,283360
2019-01-29,130000.000000,136500.000000,130000.000000,136000.000000,135342.421875,411369
2019-01-30,139000.000000,139500.000000,133000.000000,136000.000000,135342.421875,462280
2019-01-31,138000.000000,143500.000000,136000.000000,136000.000000,135342.421875,1054276
2019-02-01,138000.000000,140000.000000,133000.000000,133500.000000,132854.515625,530284
2019-02-07,132000.000000,134000.000000,128500.000000,129000.000000,128376.265625,737938
2019-02-08,126500.000000,129000.000000,124500.000000,126000.000000,125390.773438,704393
2019-02-11,127000.000000,128500.000000,125000.000000,125500.000000,124893.195313,801465
2019-02-12,123500.000000,124000.000000,121500.000000,123500.000000,122902.867188,1160217
2019-02-13,123500.000000,126500.000000,123500.000000,125000.000000,124395.609375,373571
2019-02-14,125000.000000,130500.000000,125000.000000,127500.000000,126883.523438,700427
2019-02-15,128500.000000,131000.000000,127500.000000,127500.000000,126883.523438,420100
2019-02-18,129500.000000,131000.000000,125500.000000,127000.000000,126385.945313,533191
2019-02-19,127000.000000,128000.000000,125500.000000,126500.000000,125888.359375,218351
2019-02-20,126500.000000,128000.000000,125500.000000,127000.000000,126385.945313,231753
2019-02-21,126500.000000,130000.000000,126500.000000,129000.000000,128376.265625,347083
2019-02-22,129500.000000,129500.000000,125000.000000,127000.000000,126385.945313,301395
2019-02-25,127000.000000,128500.000000,125500.000000,126000.000000,125390.773438,338113
2019-02-26,126500.000000,134000.000000,126000.000000,131500.000000,130864.187500,591643
2019-02-27,132000.000000,134000.000000,129000.000000,129500.000000,128873.843750,322664
2019-02-28,130500.000000,136000.000000,130000.000000,133000.000000,132356.937500,584183
2019-03-04,135000.000000,139500.000000,134000.000000,138000.000000,137332.750000,743644
2019-03-05,140000.000000,140000.000000,135000.000000,135500.000000,134844.843750,387063
2019-03-06,136500.000000,139000.000000,134500.000000,137500.000000,136835.171875,403724
2019-03-07,139500.000000,139500.000000,136500.000000,138500.000000,137830.343750,254573
2019-03-08,135500.000000,136000.000000,131500.000000,133000.000000,132356.937500,304114
2019-03-11,131500.000000,133500.000000,131000.000000,133500.000000,132854.515625,151479
2019-03-12,135000.000000,135500.000000,129500.000000,130500.000000,129869.015625,367651
2019-03-13,129500.000000,132000.000000,128000.000000,130500.000000,129869.015625,268047
2019-03-14,132500.000000,133500.000000,129000.000000,131000.000000,130366.601563,554454
2019-03-15,131000.000000,132000.000000,129500.000000,130500.000000,129869.015625,907507
2019-03-18,131500.000000,133500.000000,131000.000000,132000.000000,131361.765625,248810
2019-03-19,132000.000000,132500.000000,130000.000000,130500.000000,129869.015625,200830
2019-03-20,130000.000000,131000.000000,126500.000000,128500.000000,127878.687500,371499
2019-03-21,128500.000000,131000.000000,127000.000000,128000.000000,127381.109375,399492
2019-03-22,127000.000000,129500.000000,126000.000000,127000.000000,126385.945313,379311
2019-03-25,126000.000000,128000.000000,125000.000000,126000.000000,125390.773438,279179
2019-03-26,125500.000000,127000.000000,125000.000000,126500.000000,125888.359375,452377
2019-03-27,126000.000000,126000.000000,122000.000000,123000.000000,122405.281250,429156
2019-03-28,122500.000000,123000.000000,120500.000000,122000.000000,121410.117188,449545
2019-03-29,121500.000000,124500.000000,121500.000000,124000.000000,123400.445313,421477
2019-04-01,124000.000000,125500.000000,123500.000000,124000.000000,123400.445313,367014
2019-04-02,124500.000000,125500.000000,123500.000000,124500.000000,123898.031250,471744
2019-04-03,123000.000000,123500.000000,121000.000000,122000.000000,121410.117188,958364
2019-04-04,122500.000000,123500.000000,121500.000000,122500.000000,121907.703125,361821
2019-04-05,122500.000000,123500.000000,122000.000000,123000.000000,122405.281250,365838
2019-04-08,122500.000000,123000.000000,121000.000000,121500.000000,120912.531250,393376
2019-04-09,121500.000000,122500.000000,121000.000000,121500.000000,120912.531250,423498
2019-04-10,121500.000000,122500.000000,121000.000000,122000.000000,121410.117188,459206
2019-04-11,121500.000000,123000.000000,121000.000000,121500.000000,120912.531250,615217
2019-04-12,121500.000000,122000.000000,119500.000000,119500.000000,118922.203125,953216
2019-04-15,119000.000000,120000.000000,118000.000000,119500.000000,118922.203125,596131
2019-04-16,119500.000000,120500.000000,119000.000000,119500.000000,118922.203125,973625
2019-04-17,120000.000000,120000.000000,119000.000000,119500.000000,118922.203125,639441
2019-04-18,119000.000000,120000.000000,117000.000000,118000.000000,117429.453125,776721
2019-04-19,119000.000000,119000.000000,117500.000000,118000.000000,117429.453125,247009
2019-04-22,118000.000000,119500.000000,117500.000000,118000.000000,117429.453125,531346
2019-04-23,119000.000000,121000.000000,119000.000000,120500.000000,119917.367188,815629
2019-04-24,122000.000000,122500.000000,119500.000000,121000.000000,120414.953125,906235
2019-04-25,122000.000000,122000.000000,120000.000000,120500.000000,119917.367188,720472
2019-04-26,120000.000000,120500.000000,117500.000000,118000.000000,117429.453125,544042
2019-04-29,118500.000000,120000.000000,117000.000000,120000.000000,119419.781250,429353
2019-04-30,119000.000000,120000.000000,117500.000000,119500.000000,118922.203125,569162
2019-05-02,119000.000000,124000.000000,118500.000000,122000.000000,121410.117188,691901
2019-05-03,122000.000000,124500.000000,121500.000000,124000.000000,123400.445313,705503
2019-05-07,122000.000000,125500.000000,121500.000000,124000.000000,123400.445313,696627
2019-05-08,122000.000000,124000.000000,122000.000000,123500.000000,122902.867188,317483
2019-05-09,122500.000000,124000.000000,119000.000000,119000.000000,118424.625000,799208
2019-05-10,120500.000000,123000.000000,120000.000000,122500.000000,121907.703125,474352
2019-05-13,121500.000000,124000.000000,121500.000000,122500.000000,121907.703125,343827
2019-05-14,121000.000000,123500.000000,119500.000000,122000.000000,121410.117188,532037
2019-05-15,121500.000000,123000.000000,120000.000000,120000.000000,119419.781250,460936
2019-05-16,120500.000000,121000.000000,118000.000000,119000.000000,118424.625000,484468
2019-05-17,120000.000000,123500.000000,118500.000000,121000.000000,120414.953125,439545
2019-05-20,121500.000000,121500.000000,118000.000000,118500.000000,117927.039063,449916
2019-05-21,117500.000000,119500.000000,113500.000000,114500.000000,113946.382813,603105
2019-05-22,115000.000000,115000.000000,111000.000000,113000.000000,112453.632813,567069
2019-05-23,112500.000000,114000.000000,110000.000000,113000.000000,112453.632813,545497
2019-05-24,113000.000000,115000.000000,112500.000000,113500.000000,112951.210938,408081
2019-05-27,112500.000000,113000.000000,109500.000000,110500.000000,109965.726563,369902
2019-05-28,109500.000000,112500.000000,108500.000000,108500.000000,107975.390625,1490526
2019-05-29,109000.000000,111000.000000,108500.000000,109500.000000,108970.554688,515196
2019-05-30,110000.000000,114000.000000,109500.000000,112000.000000,111458.468750,378379
2019-05-31,111500.000000,112500.000000,110000.000000,111500.000000,110960.882813,310649
2019-06-03,113000.000000,115000.000000,112000.000000,115000.000000,114443.960938,391824
2019-06-04,114000.000000,114500.000000,110500.000000,111000.000000,110463.312500,531826
2019-06-05,112000.000000,112500.000000,109500.000000,110500.000000,109965.726563,471689
2019-06-07,110000.000000,112000.000000,110000.000000,111000.000000,110463.312500,386800
2019-06-10,111500.000000,114500.000000,111000.000000,114000.000000,113448.796875,464590
2019-06-11,114000.000000,114500.000000,112500.000000,113000.000000,112453.632813,423258
2019-06-12,112000.000000,114500.000000,112000.000000,114000.000000,113448.796875,354664
2019-06-13,114500.000000,115500.000000,112000.000000,113000.000000,112453.632813,551067
2019-06-14,112000.000000,113000.000000,110500.000000,111500.000000,110960.882813,553083
2019-06-17,111500.000000,111500.000000,110000.000000,110500.000000,109965.726563,475346
2019-06-18,109500.000000,110000.000000,106500.000000,109000.000000,108472.968750,791946
2019-06-19,110000.000000,110000.000000,107000.000000,110000.000000,109468.140625,483689
2019-06-20,110000.000000,112000.000000,109000.000000,111500.000000,110960.882813,282163
2019-06-21,112500.000000,115000.000000,111500.000000,113000.000000,112453.632813,555965
2019-06-24,113000.000000,113500.000000,112000.000000,113500.000000,112951.210938,254210
2019-06-25,114000.000000,116000.000000,113000.000000,114500.000000,113946.382813,473961
2019-06-26,114500.000000,116500.000000,114000.000000,115500.000000,114941.546875,300077
2019-06-27,115500.000000,116000.000000,113000.000000,115000.000000,114443.960938,375582
2019-06-28,114500.000000,115500.000000,112500.000000,114000.000000,113448.796875,267404
2019-07-01,114500.000000,115500.000000,114000.000000,114500.000000,113946.382813,306736
2019-07-02,114000.000000,115500.000000,112000.000000,115000.000000,114443.960938,273980
2019-07-03,116000.000000,118500.000000,115000.000000,117500.000000,116931.875000,408701
2019-07-04,116000.000000,119500.000000,116000.000000,118000.000000,117429.453125,355658
2019-07-05,118500.000000,121500.000000,118500.000000,121000.000000,120414.953125,409700
2019-07-08,120500.000000,121000.000000,118000.000000,118500.000000,117927.039063,306897
2019-07-09,118000.000000,120000.000000,115000.000000,115500.000000,114941.546875,460058
2019-07-10,116500.000000,119000.000000,115500.000000,115500.000000,114941.546875,267438
2019-07-11,115500.000000,118000.000000,115500.000000,117000.000000,116434.289063,293389
2019-07-12,117000.000000,118500.000000,116500.000000,117000.000000,116434.289063,160685
2019-07-15,118000.000000,120000.000000,116500.000000,118000.000000,117429.453125,263893
2019-07-16,119000.000000,120500.000000,117500.000000,120000.000000,119419.781250,391260
2019-07-17,120000.000000,120000.000000,118000.000000,119000.000000,118424.625000,205316
2019-07-18,118500.000000,122000.000000,118500.000000,120500.000000,119917.367188,267715
2019-07-19,121000.000000,123000.000000,121000.000000,122500.000000,121907.703125,445122
2019-07-22,122000.000000,122500.000000,120500.000000,121000.000000,120414.953125,346897
2019-07-23,122500.000000,123000.000000,122000.000000,122500.000000,121907.703125,358255
2019-07-24,122500.000000,124500.000000,122500.000000,123500.000000,122902.867188,606769
2019-07-25,125500.000000,134500.000000,125000.000000,134000.000000,133352.078125,1635774
2019-07-26,137500.000000,142000.000000,136500.000000,141000.000000,140318.250000,1440686
2019-07-29,139500.000000,141000.000000,137000.000000,138500.000000,137830.343750,583629
2019-07-30,140000.000000,140500.000000,136500.000000,138500.000000,137830.343750,364674
2019-07-31,139000.000000,139500.000000,136000.000000,138000.000000,137332.750000,361525
2019-08-01,139500.000000,141500.000000,138500.000000,140500.000000,139820.671875,460049
2019-08-02,139000.000000,142500.000000,138500.000000,142000.000000,141313.421875,484009
2019-08-05,141000.000000,142000.000000,135500.000000,138000.000000,137332.750000,733982
2019-08-06,134000.000000,140000.000000,132000.000000,138500.000000,137830.343750,610095
2019-08-07,139000.000000,139500.000000,136000.000000,137500.000000,136835.171875,336416
2019-08-08,139500.000000,142000.000000,136500.000000,140000.000000,139323.093750,496443
2019-08-09,142000.000000,145000.000000,140500.000000,142500.000000,141810.984375,368133
2019-08-12,142500.000000,144500.000000,140500.000000,140500.000000,139820.671875,217292
2019-08-13,139000.000000,144500.000000,138500.000000,142500.000000,141810.984375,352863
2019-08-14,142500.000000,143000.000000,138500.000000,139000.000000,138327.921875,433070
2019-08-16,138500.000000,140500.000000,137500.000000,139500.000000,138825.500000,351686
2019-08-19,139000.000000,141000.000000,138000.000000,139000.000000,138327.921875,487500
2019-08-20,139000.000000,145500.000000,139000.000000,145500.000000,144796.484375,556246
2019-08-21,144500.000000,148500.000000,142500.000000,147500.000000,146786.828125,514109
2019-08-22,148000.000000,150500.000000,147500.000000,148000.000000,147284.406250,499537
2019-08-23,149000.000000,149000.000000,145500.000000,148500.000000,147781.984375,491690
2019-08-26,145500.000000,147000.000000,143000.000000,143500.000000,142806.156250,423695
2019-08-27,144000.000000,147500.000000,141500.000000,146500.000000,145791.656250,904199
2019-08-28,146500.000000,147500.000000,144500.000000,146500.000000,145791.656250,309159
2019-08-29,146500.000000,146500.000000,143500.000000,145000.000000,144298.906250,408164
2019-08-30,146000.000000,149000.000000,144500.000000,146500.000000,145791.656250,424498
2019-09-02,156000.000000,156000.000000,147500.000000,150000.000000,149274.734375,371788
2019-09-03,151500.000000,151500.000000,149000.000000,150500.000000,149772.312500,308863
2019-09-04,149500.000000,151000.000000,149000.000000,151000.000000,150269.890625,351494
2019-09-05,150000.000000,151000.000000,145000.000000,147000.000000,146289.250000,548033
2019-09-06,146000.000000,150000.000000,145500.000000,149500.000000,148777.156250,223250
2019-09-09,149500.000000,154000.000000,148500.000000,153000.000000,152260.218750,464232
2019-09-10,153000.000000,153000.000000,150000.000000,150500.000000,149772.312500,297053
2019-09-11,150500.000000,154000.000000,150000.000000,153500.000000,152757.812500,738431
2019-09-16,154500.000000,156500.000000,153500.000000,154500.000000,153752.984375,449618
2019-09-17,153000.000000,155500.000000,153000.000000,155000.000000,154250.546875,304106
2019-09-18,156000.000000,159500.000000,155500.000000,159000.000000,158231.218750,465208
2019-09-19,157000.000000,158000.000000,156000.000000,157500.000000,156738.468750,377446
2019-09-20,156000.000000,158000.000000,156000.000000,157000.000000,156240.890625,390181
2019-09-23,157500.000000,158000.000000,155500.000000,157000.000000,156240.890625,204570
2019-09-24,157000.000000,158500.000000,155500.000000,158000.000000,157236.062500,195994
2019-09-25,155500.000000,159000.000000,155500.000000,158000.000000,157236.062500,274586
2019-09-26,157500.000000,159000.000000,156500.000000,158000.000000,157236.062500,313084
2019-09-27,158500.000000,158500.000000,154500.000000,156000.000000,155245.718750,241249
2019-09-30,155000.000000,157500.000000,154500.000000,157000.000000,156240.890625,313910
2019-10-01,157500.000000,160000.000000,157000.000000,160000.000000,159226.390625,260668
